,Date/Time,Retweet Count,Favourite Count,Retweet Rolling Av,Favourite Rolling Av
2882,2019-10-12 22:49:29,41,1626,4341.55,34655.95
2883,2019-10-12 22:42:15,29,1147,4340.15,34676.45
2884,2019-10-12 22:42:07,37,1040,4340.05,34691.45
2885,2019-10-12 20:53:05,33,1423,4338.7,34715.05
2886,2019-10-12 20:36:58,46,1356,4339.75,34726.1
2887,2019-10-12 20:32:25,7420,76525,4707.15,38406.05
2888,2019-10-12 20:18:25,230,1774,4703.9,38285.55
2889,2019-10-12 19:46:57,112,1858,4674.05,37516.15
2890,2019-10-12 18:11:26,170,2125,4681.05,37588.65
2891,2019-10-12 18:05:06,34,1231,1677.0,21970.9
2892,2019-10-12 01:22:03,414,7342,1630.15,20736.75
2893,2019-10-12 01:20:38,21,653,1598.6,20769.4
2894,2019-10-12 01:19:19,221,3250,1606.2,20853.15
2895,2019-10-12 01:17:24,354,8388,941.0,14993.15
2896,2019-10-12 01:16:48,296,3827,953.65,15115.75
2897,2019-10-12 01:13:27,142,1650,887.45,13180.9
2898,2019-10-12 01:09:35,41,712,874.3,12373.1
2899,2019-10-12 01:07:02,48,1417,487.3,5929.65
2900,2019-10-12 01:06:28,84,1317,490.2,5964.3
2901,2019-10-12 01:03:30,63,1111,491.8,5988.6
2902,2019-10-12 01:01:26,747,14429,527.1,6628.75
2903,2019-10-12 00:53:30,329,0,542.1,6571.4
2904,2019-10-12 00:18:22,2371,24334,658.8,7736.1
2905,2019-10-12 00:00:26,20,581,658.15,7694.0
2906,2019-10-11 17:35:59,178,4011,664.75,7826.75
2907,2019-10-10 20:50:25,652,0,326.35,4000.5
2908,2019-10-10 18:28:53,740,0,351.85,3911.8
2909,2019-10-10 16:08:52,227,1870,357.6,3912.4
2910,2019-10-10 07:13:54,38,1418,351.0,3877.05
2911,2019-10-10 07:03:23,83,1813,353.45,3906.15
2912,2019-10-10 07:01:47,41,1427,334.8,3610.4
2913,2019-10-10 06:57:32,261,10980,346.8,4126.75
2914,2019-10-10 00:25:22,1165,20521,394.0,4990.3
2915,2019-10-10 00:23:28,1599,28065,456.25,5974.15
2916,2019-10-09 22:32:33,388,6019,460.85,6083.75
2917,2019-10-09 22:26:48,1069,10865,507.2,6544.5
2918,2019-10-09 18:52:01,108,1893,510.55,6603.55
2919,2019-10-09 17:54:33,56,1141,510.95,6589.75
2920,2019-10-09 17:51:11,22,816,507.85,6564.7
2921,2019-10-09 17:50:45,38,1066,506.6,6562.45
2922,2019-10-09 17:49:13,75,1559,473.0,5918.95
2923,2019-10-09 17:46:29,36,1249,458.35,5981.4
2924,2019-10-09 17:45:37,26,996,341.1,4814.5
2925,2019-10-09 17:43:41,524,19584,366.3,5764.65
2926,2019-10-09 17:42:44,2501,40734,482.45,7600.8
2927,2019-10-09 17:41:57,3997,56134,649.7,10407.5
2928,2019-10-09 17:40:23,17,1035,613.55,10459.25
2929,2019-10-09 17:39:41,382,9875,621.3,10859.5
2930,2019-10-09 17:09:44,29,775,620.85,10827.35
2931,2019-10-09 17:08:26,19,661,617.65,10769.75
2932,2019-10-09 17:07:50,2692,39783,750.2,12687.55
2933,2019-10-09 17:06:16,10796,106440,1276.95,17460.55
2934,2019-10-09 17:02:15,1338,0,1285.6,16434.5
2935,2019-10-09 07:57:55,94,7095,1210.35,15386.0
2936,2019-10-09 07:44:28,550,14595,1218.45,15814.8
2937,2019-10-09 07:41:36,39348,300116,3132.4,30277.35
2938,2019-10-09 04:01:33,20,676,3128.0,30216.5
2939,2019-10-09 03:59:24,39,1575,3127.15,30238.2
2940,2019-10-09 03:58:46,10,454,3126.55,30220.1
2941,2019-10-09 01:11:28,19,594,3125.6,30196.5
2942,2019-10-09 01:10:28,69,1993,3125.3,30218.2
2943,2019-10-08 19:50:36,66,1690,3126.8,30240.25
2944,2019-10-08 19:44:42,1359,12214,3193.45,30801.15
2945,2019-10-08 15:03:11,74,1286,3170.95,29886.25
2946,2019-10-08 14:57:32,99,1713,3050.85,27935.2
2947,2019-10-08 14:36:42,252,3663,2863.6,25311.65
2948,2019-10-08 09:12:14,95,4092,2867.5,25464.5
2949,2019-10-08 09:11:13,2587,0,2977.75,24970.75
2950,2019-10-07 23:07:34,36,1227,2978.1,24993.35
2951,2019-10-07 23:04:36,28,1015,2978.55,25011.05
2952,2019-10-07 22:59:58,383,7134,2863.1,23378.6
2953,2019-10-07 20:23:43,2855,77434,2466.05,21928.3
2954,2019-10-07 19:49:15,60,2116,2402.15,22034.1
2955,2019-10-07 07:50:47,124,4634,2403.65,21911.05
2956,2019-10-07 06:04:33,763,13088,2414.3,21835.7
2957,2019-10-07 05:47:49,9543,91390,924.05,11399.4
2958,2019-10-07 04:56:28,19,974,924.0,11414.3
2959,2019-10-06 21:26:07,31,1209,923.6,11396.0
2960,2019-10-06 19:33:05,31,1024,924.65,11424.5
2961,2019-10-06 19:28:43,131,2805,930.25,11535.05
2962,2019-10-06 19:28:09,2904,26000,1072.0,12735.4
2963,2019-10-06 16:12:27,517,15460,1094.55,13423.9
2964,2019-10-06 16:09:41,55,3139,1029.35,12970.15
2965,2019-10-06 16:08:11,48,2868,1028.05,13049.25
2966,2019-10-06 16:06:58,2559,45871,1151.05,15257.15
2967,2019-10-05 19:44:57,39,1887,1140.4,15168.35
2968,2019-10-05 18:40:23,64,1566,1138.85,15042.05
2969,2019-10-05 18:39:18,17,589,1010.35,15071.5
2970,2019-10-05 18:38:22,153,1940,1016.2,15107.15
2971,2019-10-05 03:17:05,26,582,1016.1,15085.5
2972,2019-10-04 23:33:02,31,921,998.5,14774.85
2973,2019-10-04 16:57:24,246,7556,868.05,11280.95
2974,2019-10-04 05:46:32,135,7022,871.8,11526.25
2975,2019-10-04 03:12:10,3282,31517,1029.7,12870.4
2976,2019-10-04 02:10:00,216,4276,1002.35,12429.8
2977,2019-10-04 01:08:39,1430,0,596.7,7860.3
2978,2019-10-04 01:06:56,61,2526,598.8,7937.9
2979,2019-10-03 23:17:58,4645,0,829.5,7877.45
2980,2019-10-03 23:14:31,74,1061,831.65,7879.3
2981,2019-10-03 16:43:30,44,1418,827.3,7809.95
2982,2019-10-03 05:07:48,67,1474,685.45,6583.65
2983,2019-10-03 01:58:39,642,8359,691.7,6228.6
2984,2019-10-02 22:33:56,35,1137,690.7,6128.5
2985,2019-10-02 22:33:21,24,898,689.5,6030.0
2986,2019-10-02 22:31:11,55,1385,564.3,3805.7
2987,2019-10-02 22:26:53,43,1252,564.5,3773.95
2988,2019-10-02 22:25:21,20,965,562.3,3743.9
2989,2019-10-02 22:25:09,46,1072,563.75,3768.05
2990,2019-10-02 22:16:45,2065,48482,659.35,6095.15
2991,2019-10-02 22:12:57,209,3499,668.5,6241.0
2992,2019-10-01 22:20:18,80,1541,670.95,6272.0
2993,2019-10-01 22:16:31,26,816,659.95,5935.0
2994,2019-10-01 22:00:22,40,1118,655.2,5639.8
2995,2019-10-01 18:56:04,50,1211,493.6,4124.5
2996,2019-10-01 18:55:18,104,1313,488.0,3976.35
2997,2019-10-01 17:46:10,212,6173,427.1,4285.0
2998,2019-10-01 17:02:46,46,1572,426.35,4237.3
2999,2019-10-01 17:01:41,36,1634,195.9,4319.0
3000,2019-10-01 16:42:49,966,17630,240.5,5147.45
3001,2019-10-01 16:11:26,1324,0,304.5,5076.55
3002,2019-10-01 08:55:58,56,1234,303.95,5064.55
3003,2019-10-01 08:53:41,37,930,273.7,4693.1
3004,2019-10-01 07:42:04,579,20173,300.9,5644.9
3005,2019-10-01 07:29:38,42,1388,301.8,5669.4
3006,2019-10-01 07:20:29,78,2458,302.95,5723.05
3007,2019-10-01 07:18:01,118,2207,306.7,5770.8
3008,2019-10-01 07:14:48,5835,67591,597.45,9102.1
3009,2019-10-01 05:32:20,20,586,596.15,9077.8
3010,2019-09-30 23:46:59,128,2204,499.3,6763.9
3011,2019-09-30 23:01:29,79,1926,492.8,6685.25
3012,2019-09-30 22:49:49,296,0,503.6,6608.2
3013,2019-09-29 05:18:58,11966,0,1100.6,6567.4
3014,2019-09-29 05:10:27,3968,0,1297.0,6511.5
3015,2019-09-29 00:39:34,49,1524,1296.95,6527.15
3016,2019-09-28 18:31:20,26292,199893,2606.35,16456.15
3017,2019-09-28 18:28:49,152,1858,2603.35,16240.4
3018,2019-09-28 18:23:23,44,1057,2603.25,16214.65
3019,2019-09-28 18:19:54,32,986,2603.05,16182.25
3020,2019-09-28 17:56:02,1331,0,2621.3,15300.75
3021,2019-09-28 15:02:09,3370,0,2723.6,15300.75
3022,2019-09-28 15:01:04,83,3006,2724.95,15389.35
3023,2019-09-27 19:25:31,3456,63756,2895.9,18530.65
3024,2019-09-27 19:25:10,10577,124574,3395.8,23750.7
3025,2019-09-27 19:14:27,19394,161472,4363.4,31754.9
3026,2019-09-27 18:55:21,503,9877,4384.65,32125.85
3027,2019-09-27 17:09:29,73,1204,4382.4,32075.7
3028,2019-09-27 17:04:43,112,1938,4096.25,28793.05
3029,2019-09-27 17:00:05,14,543,4095.95,28790.9
3030,2019-09-27 16:59:17,36,1047,4091.35,28733.05
3031,2019-09-27 16:47:44,4314,0,4303.1,28636.75
3032,2019-09-27 16:44:20,2976,0,4437.1,28636.75
3033,2019-09-27 16:34:09,44,844,3841.0,28678.95
3034,2019-09-27 16:31:41,50,759,3645.1,28716.9
3035,2019-09-27 16:28:45,77,1554,3646.5,28718.4
3036,2019-09-27 16:18:16,15,640,2332.65,18755.75
3037,2019-09-27 16:18:00,854,13677,2367.75,19346.7
3038,2019-09-27 16:16:32,285,4877,2379.8,19537.7
3039,2019-09-27 00:59:03,105,2389,2383.45,19607.85
3040,2019-09-26 20:10:03,10152,98393,2824.5,24527.5
3041,2019-09-26 16:32:06,43,1580,2658.15,24606.5
3042,2019-09-26 15:21:42,76,2227,2657.8,24567.55
3043,2019-09-26 15:05:34,34,1001,2486.7,21429.8
3044,2019-09-26 15:01:49,50,1299,1960.35,15266.05
3045,2019-09-26 14:58:20,16,619,991.45,7223.4
3046,2019-09-26 14:57:34,1413,23907,1036.95,7924.9
3047,2019-09-26 06:02:36,79,1581,1037.25,7943.75
3048,2019-09-26 05:59:08,1993,36069,1131.3,9650.3
3049,2019-09-26 05:55:35,7589,72387,1510.05,13242.5
3050,2019-09-26 05:43:15,228,5722,1519.65,13476.25
3051,2019-09-26 05:20:31,19,680,1304.9,13510.25
3052,2019-09-26 04:59:13,37,943,1157.95,13557.4
3053,2019-09-26 04:56:47,15,767,1156.5,13553.55
3054,2019-09-26 04:18:37,39,882,1155.95,13559.7
3055,2019-09-26 04:02:02,49,1752,1154.55,13569.6
3056,2019-09-26 03:57:18,13,409,1154.45,13558.05
3057,2019-09-26 03:47:57,26,670,1113.05,12907.7
3058,2019-09-26 03:44:53,57,722,1101.65,12699.95
3059,2019-09-26 03:38:48,19,476,1097.35,12604.3
3060,2019-09-26 03:28:28,54,1385,592.45,7753.9
3061,2019-09-26 02:46:32,117,2673,596.15,7808.55
3062,2019-09-26 02:42:43,1396,29551,662.15,9174.75
3063,2019-09-26 02:36:30,5327,80944,926.8,13171.9
3064,2019-09-25 19:09:35,59,1014,927.25,13157.65
3065,2019-09-25 18:45:53,79,1163,930.4,13184.85
3066,2019-09-25 18:35:03,429,2929,881.2,12135.95
3067,2019-09-25 05:55:53,100,2845,882.25,12199.15
3068,2019-09-24 20:36:37,57,2300,785.45,10510.7
3069,2019-09-24 20:11:33,1054,0,458.7,6891.35
3070,2019-09-24 20:08:51,23,681,448.45,6639.3
3071,2019-09-24 20:03:46,64,653,450.7,6637.95
3072,2019-09-24 20:02:21,31,682,450.4,6624.9
3073,2019-09-24 19:58:20,51,1489,452.2,6661.0
3074,2019-09-24 19:55:14,87,1621,454.6,6697.95
3075,2019-09-24 19:53:01,155,2274,459.9,6724.05
3076,2019-09-24 18:37:07,44,1027,461.45,6754.95
3077,2019-09-24 18:17:06,58,1329,463.05,6787.9
3078,2019-09-24 18:14:58,51,1486,462.75,6826.1
3079,2019-09-24 18:10:42,74,1363,465.5,6870.45
3080,2019-09-24 18:04:08,78,1827,466.7,6892.55
3081,2019-09-24 18:03:06,58,1034,463.75,6810.6
3082,2019-09-24 18:01:46,75,2107,397.7,5438.4
3083,2019-09-24 17:47:08,7107,0,486.7,1391.2
3084,2019-09-24 17:43:55,269,2453,497.2,1463.15
3085,2019-09-24 16:59:43,22,804,494.35,1445.2
3086,2019-09-24 16:15:11,57353,354355,3340.55,19016.5
3087,2019-09-24 01:59:33,169,4326,3344.0,19090.55
3088,2019-09-23 17:44:14,504,3585,3366.35,19154.8
3089,2019-09-23 17:41:09,66,1019,3316.95,19205.75
3090,2019-09-23 17:38:43,41,1336,3317.85,19238.5
3091,2019-09-23 17:36:10,91,1600,3319.2,19285.85
3092,2019-09-23 05:45:37,74,1103,3321.35,19306.9
3093,2019-09-23 05:43:00,1215,14760,3379.55,19970.45
3094,2019-09-23 05:40:38,298,12649,3390.1,20521.85
3095,2019-09-23 05:37:53,4228,71906,3593.75,24003.45
3096,2019-09-22 22:42:50,130,2340,3598.05,24069.1
3097,2019-09-22 17:31:54,43,1462,3597.3,24075.75
3098,2019-09-22 17:31:12,57,1404,3597.6,24071.65
3099,2019-09-22 17:20:27,42,1159,3596.0,24061.45
3100,2019-09-22 17:13:05,81,1805,3596.15,24060.35
3101,2019-09-22 17:06:46,79,1738,3597.2,24095.55
3102,2019-09-22 16:55:38,49,1622,3595.9,24071.3
3103,2019-09-22 16:54:26,84,1495,3244.75,24146.05
3104,2019-09-22 16:51:03,57,1382,3234.15,24092.5
3105,2019-09-22 16:41:28,3036,39052,3384.85,26004.9
3106,2019-09-22 16:25:48,294,0,531.9,8287.15
3107,2019-09-22 16:17:26,29,963,524.9,8119.0
3108,2019-09-22 15:59:44,7297,83942,864.55,12136.85
3109,2019-09-22 07:04:02,100,2391,866.25,12205.45
3110,2019-09-21 20:36:42,126,3781,870.5,12327.7
3111,2019-09-21 04:09:38,130,1981,872.45,12346.75
3112,2019-09-21 04:07:45,24,650,869.95,12324.1
3113,2019-09-21 04:07:21,47,976,811.55,11634.9
3114,2019-09-21 04:05:20,31,971,798.2,11051.0
3115,2019-09-21 04:04:12,174,3440,595.5,7627.7
3116,2019-09-20 23:12:11,956,6940,636.8,7857.7
3117,2019-09-20 23:00:22,3762,0,822.75,7784.6
3118,2019-09-20 18:50:58,413,0,840.55,7714.4
3119,2019-09-20 16:39:10,9070,0,1291.95,7656.45
3120,2019-09-20 04:17:39,46,1810,1290.2,7656.7
3121,2019-09-20 04:11:55,1313,11783,1351.9,8158.95
3122,2019-09-19 22:28:12,26,735,1350.75,8114.6
3123,2019-09-19 22:24:45,41,679,1348.6,8073.8
3124,2019-09-19 22:20:40,48,899,1348.15,8049.65
3125,2019-09-19 22:16:25,82,2959,1200.45,6245.0
3126,2019-09-19 21:14:41,618,6166,1216.65,6553.3
3127,2019-09-19 18:25:04,4228,45787,1426.6,8794.5
3128,2019-09-19 14:56:23,1159,0,1119.7,4597.4
3129,2019-09-19 14:45:13,18,523,1115.6,4504.0
3130,2019-09-19 14:28:51,59,1051,1112.25,4367.5
3131,2019-09-19 14:23:19,94,1250,1110.45,4330.95
3132,2019-09-19 14:21:10,166,4563,1117.55,4526.6
3133,2019-09-19 04:41:42,2866,0,1258.5,4477.8
3134,2019-09-18 18:53:20,48,1515,1259.35,4505.0
3135,2019-09-18 18:26:10,2947,0,1398.0,4333.0
3136,2019-09-18 17:47:15,81,1231,1354.25,4047.55
3137,2019-09-18 17:33:54,36,781,1167.95,4086.6
3138,2019-09-18 17:00:30,43,1184,1149.45,4145.8
3139,2019-09-18 16:54:39,714,29801,731.65,5635.85
3140,2019-09-18 16:53:13,50,1386,731.85,5614.65
3141,2019-09-18 16:51:23,38,1170,668.1,5084.0
3142,2019-09-18 15:56:53,29,710,668.25,5082.75
3143,2019-09-18 15:26:28,25,828,667.45,5090.2
3144,2019-09-18 15:23:33,13695,109119,1349.8,10501.2
3145,2019-09-18 00:35:57,411,13140,1366.25,11010.25
3146,2019-09-17 19:47:02,176,5294,1344.15,10966.65
3147,2019-09-17 19:40:41,43,1476,1134.9,8751.1
3148,2019-09-17 19:38:49,85,2684,1081.2,8885.3
3149,2019-09-17 16:46:34,218,5199,1091.2,9119.1
3150,2019-09-17 16:41:12,28,999,1089.65,9116.5
3151,2019-09-17 16:40:54,48,1766,1087.35,9142.3
3152,2019-09-17 16:38:00,158,8675,1086.95,9347.9
3153,2019-09-17 16:28:25,40,1290,945.65,9412.4
3154,2019-09-17 16:26:39,24,1089,944.45,9391.1
3155,2019-09-17 16:25:35,110,1666,802.6,9474.4
3156,2019-09-17 16:21:36,36,1095,800.35,9467.6
3157,2019-09-17 16:17:53,44,1062,800.75,9481.65
3158,2019-09-17 16:14:49,74,1516,802.3,9498.25
3159,2019-09-17 16:13:32,40,721,768.6,8044.25
3160,2019-09-17 16:12:48,33,840,767.75,8016.95
3161,2019-09-17 16:09:59,349,3905,783.3,8153.7
3162,2019-09-17 15:54:10,40,1424,783.85,8189.4
3163,2019-09-17 08:34:31,30,983,784.1,8197.15
3164,2019-09-17 08:17:30,4766,78537,337.65,6668.05
3165,2019-09-17 08:11:40,8460,110777,740.1,11549.9
3166,2019-09-17 04:39:36,68,2374,734.7,11403.9
3167,2019-09-16 20:36:01,415,0,753.3,11330.1
3168,2019-09-16 17:35:58,192,2846,758.65,11338.2
3169,2019-09-16 17:05:44,27,805,749.1,11118.5
3170,2019-09-16 16:49:32,36,1188,749.5,11127.95
3171,2019-09-16 16:48:02,114,3049,752.8,11192.1
3172,2019-09-16 16:43:45,27,825,746.25,10799.6
3173,2019-09-16 15:02:43,51,869,746.8,10778.55
3174,2019-09-16 02:04:40,5149,0,1003.05,10724.1
3175,2019-09-16 01:35:46,61,1331,1000.6,10707.35
3176,2019-09-15 19:59:06,31,1148,1000.35,10710.0
3177,2019-09-15 19:58:05,70,1408,1001.65,10727.3
3178,2019-09-15 19:56:36,24,816,999.15,10692.3
3179,2019-09-15 19:55:43,199,1602,1007.1,10736.35
3180,2019-09-15 19:52:41,31,968,1007.0,10742.75
3181,2019-09-15 19:51:31,20,513,990.55,10573.15
3182,2019-09-15 19:40:41,102,2428,993.65,10623.35
3183,2019-09-15 19:38:02,840,14998,1034.15,11324.1
3184,2019-09-15 19:01:31,742,17266,832.95,8260.55
3185,2019-09-14 19:55:15,30,871,411.45,2765.25
3186,2019-09-14 19:54:31,480,11822,432.05,3237.65
3187,2019-09-14 19:51:09,1114,14177,467.0,3946.5
3188,2019-09-14 19:33:39,114,1435,463.1,3875.95
3189,2019-09-14 17:59:08,49,782,464.2,3874.8
3190,2019-09-14 17:53:24,36,839,464.2,3857.35
3191,2019-09-14 17:51:01,57,1068,461.35,3758.3
3192,2019-09-14 17:45:58,46,819,462.3,3758.0
3193,2019-09-14 17:25:44,19,675,460.7,3748.3
3194,2019-09-14 17:10:01,90,843,207.75,3790.45
3195,2019-09-14 17:03:08,37,552,206.55,3751.5
3196,2019-09-14 16:56:24,81,1635,209.05,3775.85
3197,2019-09-14 05:31:14,33,919,207.2,3751.4
3198,2019-09-14 05:20:08,178,2919,214.9,3856.55
3199,2019-09-14 01:37:07,451,9571,227.5,4255.0
3200,2019-09-14 00:32:03,94,1846,230.65,4298.9
3201,2019-09-13 23:22:39,34,1023,231.35,4324.4
3202,2019-09-13 23:21:36,28,1293,227.65,4267.65
3203,2019-09-13 23:12:59,24,590,186.85,3547.25
3204,2019-09-13 23:11:59,1021,14874,200.8,3427.65
3205,2019-09-13 23:00:30,69,1023,202.75,3435.25
3206,2019-09-13 07:16:27,764,10683,216.95,3378.3
3207,2019-09-12 21:43:33,87,1461,165.6,2742.5
3208,2019-09-12 21:41:49,86,2631,164.2,2802.3
3209,2019-09-12 19:49:37,483,6352,185.9,3080.8
3210,2019-09-12 19:09:10,38,695,186.0,3073.6
3211,2019-09-12 19:03:08,265,4774,196.4,3258.9
3212,2019-09-12 06:24:50,128,4121,200.5,3424.0
3213,2019-09-12 06:21:28,27,3067,200.9,3543.6
3214,2019-09-12 06:19:42,380,9473,215.4,3975.1
3215,2019-09-12 06:12:46,1468,42206,286.95,6057.8
3216,2019-09-12 05:49:44,26,746,284.2,6013.35
3217,2019-09-12 05:26:18,35,971,284.3,6015.95
