,Date/Time,Retweet Count,Favourite Count,Retweet Rolling Av,Favourite Rolling Av
93,2019-12-17 21:58:58,2432,28953,14487.35,106277.55
94,2019-11-28 17:00:50,9631,37987,14772.3,106728.05
95,2019-11-27 19:17:21,5362,51994,14447.9,105867.7
96,2019-11-25 02:53:05,2221,21245,13501.55,101256.9
97,2019-11-25 02:52:31,1265,13302,11657.65,91143.6
98,2019-11-25 02:51:25,1022,11671,10740.6,85106.85
99,2019-11-25 02:50:40,1214,13489,10438.6,83210.4
100,2019-11-25 02:49:46,907,10341,10395.7,82710.5
101,2019-11-25 02:48:48,1184,12818,10062.45,77342.55
102,2019-11-25 02:47:54,930,10637,10033.15,77070.65
103,2019-11-25 02:46:53,1041,10943,3609.1,32224.15
104,2019-11-25 02:45:51,1593,14565,2941.3,23612.1
105,2019-11-25 02:44:46,925,10395,2038.6,19621.15
106,2019-11-25 02:43:08,2035,21092,2012.35,18388.0
107,2019-11-25 02:34:42,4663,49469,2207.8,20209.75
108,2019-11-25 01:32:15,6082,111634,2457.75,24838.55
109,2019-11-25 01:08:38,4498,40075,2624.95,26024.1
110,2019-11-24 05:55:05,1648,28286,2661.6,26840.1
111,2019-11-18 20:23:35,63688,332669,5813.05,42991.2
112,2019-11-17 23:12:55,5227,45652,5878.4,43860.85
113,2019-11-08 18:58:58,13099,78472,6411.75,46336.8
114,2019-11-03 15:19:53,3158,29704,6088.1,45922.65
115,2019-10-31 21:21:44,7306,57907,6185.3,46218.3
116,2019-10-27 18:00:19,6247,52797,6386.6,47795.9
117,2019-10-25 05:18:44,49657,356570,8806.2,64959.3
118,2019-10-24 22:37:24,68970,266941,12203.6,77722.8
119,2019-10-21 05:17:12,114758,415392,17880.8,97817.95
120,2019-01-01 21:23:31,20889,142965,18879.9,104449.15
121,2019-01-01 21:18:05,61276,323455,21884.5,119981.0
122,2019-01-01 21:11:00,11273,100658,22401.65,124482.05
123,2019-01-01 20:58:38,2455,0,22472.35,123934.9
124,2019-01-01 20:58:27,19428,72964,23364.1,126854.85
125,2019-01-01 20:57:33,13954,0,24015.55,126335.1
126,2019-01-01 20:57:18,2227,0,24025.15,125280.5
127,2019-01-01 20:56:53,1113,0,23847.65,122807.05
128,2019-01-01 20:56:31,3048,0,23695.95,117225.35
129,2019-01-01 20:56:25,278,0,23484.95,115221.6
130,2019-01-01 20:56:19,462,0,23425.65,113807.3
131,2019-01-01 20:55:13,2779,0,20380.2,97173.85
132,2019-01-01 20:53:55,225,0,20130.1,94891.25
133,2019-01-01 20:52:32,1539,0,19552.1,90967.65
